country,code,year,kcal_per_day,name,four_regions,eight_regions,six_regions,members_oecd_g77,Latitude,Longitude,UN member since,World bank region,World bank income group 2017,component,share
Malawi,mwi,1998,2116,Malawi,africa,africa_sub_saharan,sub_saharan_africa,g77,-13.5,34,1/12/1964,Sub-Saharan Africa,Low income,Fat share,0.12002835538752363
Malawi,mwi,1999,2179,Malawi,africa,africa_sub_saharan,sub_saharan_africa,g77,-13.5,34,1/12/1964,Sub-Saharan Africa,Low income,Fat share,0.1175493345571363
Malawi,mwi,2000,2204,Malawi,africa,africa_sub_saharan,sub_saharan_africa,g77,-13.5,34,1/12/1964,Sub-Saharan Africa,Low income,Fat share,0.11948275862068965
Malawi,mwi,2001,2235,Malawi,africa,africa_sub_saharan,sub_saharan_africa,g77,-13.5,34,1/12/1964,Sub-Saharan Africa,Low income,Fat share,0.12833557046979865
Malawi,mwi,2002,2173,Malawi,africa,africa_sub_saharan,sub_saharan_africa,g77,-13.5,34,1/12/1964,Sub-Saharan Africa,Low income,Fat share,0.13261849976990336
Malawi,mwi,2003,2168,Malawi,africa,africa_sub_saharan,sub_saharan_africa,g77,-13.5,34,1/12/1964,Sub-Saharan Africa,Low income,Fat share,0.13271678966789668
Malawi,mwi,2004,2166,Malawi,africa,africa_sub_saharan,sub_saharan_africa,g77,-13.5,34,1/12/1964,Sub-Saharan Africa,Low income,Fat share,0.12702216066481994
Malawi,mwi,2005,2191,Malawi,africa,africa_sub_saharan,sub_saharan_africa,g77,-13.5,34,1/12/1964,Sub-Saharan Africa,Low income,Fat share,0.12783204016430852
Malawi,mwi,2006,2269,Malawi,africa,africa_sub_saharan,sub_saharan_africa,g77,-13.5,34,1/12/1964,Sub-Saharan Africa,Low income,Fat share,0.12926840017628913
Malawi,mwi,2007,2293,Malawi,africa,africa_sub_saharan,sub_saharan_africa,g77,-13.5,34,1/12/1964,Sub-Saharan Africa,Low income,Fat share,0.13568687309201918
Malawi,mwi,2008,2318,Malawi,africa,africa_sub_saharan,sub_saharan_africa,g77,-13.5,34,1/12/1964,Sub-Saharan Africa,Low income,Fat share,0.14598792062122518
Malawi,mwi,2009,2311,Malawi,africa,africa_sub_saharan,sub_saharan_africa,g77,-13.5,34,1/12/1964,Sub-Saharan Africa,Low income,Fat share,0.15363479013414108
Malawi,mwi,2010,2329,Malawi,africa,africa_sub_saharan,sub_saharan_africa,g77,-13.5,34,1/12/1964,Sub-Saharan Africa,Low income,Fat share,0.1455689136968656
Malawi,mwi,2011,2348,Malawi,africa,africa_sub_saharan,sub_saharan_africa,g77,-13.5,34,1/12/1964,Sub-Saharan Africa,Low income,Fat share,0.15136712095400343
Malawi,mwi,2012,2333,Malawi,africa,africa_sub_saharan,sub_saharan_africa,g77,-13.5,34,1/12/1964,Sub-Saharan Africa,Low income,Fat share,0.14609087012430347
Malawi,mwi,2013,2367,Malawi,africa,africa_sub_saharan,sub_saharan_africa,g77,-13.5,34,1/12/1964,Sub-Saharan Africa,Low income,Fat share,0.15665399239543726
Malaysia,mys,1990,2648,Malaysia,asia,east_asia_pacific,east_asia_pacific,g77,2.5,112.5,17/9/1957,East Asia & Pacific,Upper middle income,Fat share,0.3062311178247734
Malaysia,mys,1991,2649,Malaysia,asia,east_asia_pacific,east_asia_pacific,g77,2.5,112.5,17/9/1957,East Asia & Pacific,Upper middle income,Fat share,0.28491506228765573
Malaysia,mys,1992,2767,Malaysia,asia,east_asia_pacific,east_asia_pacific,g77,2.5,112.5,17/9/1957,East Asia & Pacific,Upper middle income,Fat share,0.2832706902782797
Malaysia,mys,1993,2797,Malaysia,asia,east_asia_pacific,east_asia_pacific,g77,2.5,112.5,17/9/1957,East Asia & Pacific,Upper middle income,Fat share,0.28338577046835894
Malaysia,mys,1994,2836,Malaysia,asia,east_asia_pacific,east_asia_pacific,g77,2.5,112.5,17/9/1957,East Asia & Pacific,Upper middle income,Fat share,0.27983779971791256
Malaysia,mys,1995,2916,Malaysia,asia,east_asia_pacific,east_asia_pacific,g77,2.5,112.5,17/9/1957,East Asia & Pacific,Upper middle income,Fat share,0.27555555555555555
Malaysia,mys,1996,2924,Malaysia,asia,east_asia_pacific,east_asia_pacific,g77,2.5,112.5,17/9/1957,East Asia & Pacific,Upper middle income,Fat share,0.2584575923392613
Malaysia,mys,1997,2908,Malaysia,asia,east_asia_pacific,east_asia_pacific,g77,2.5,112.5,17/9/1957,East Asia & Pacific,Upper middle income,Fat share,0.26105570839064646
Malaysia,mys,1998,2888,Malaysia,asia,east_asia_pacific,east_asia_pacific,g77,2.5,112.5,17/9/1957,East Asia & Pacific,Upper middle income,Fat share,0.26395429362880884
Malaysia,mys,1999,2910,Malaysia,asia,east_asia_pacific,east_asia_pacific,g77,2.5,112.5,17/9/1957,East Asia & Pacific,Upper middle income,Fat share,0.26483505154639175
Malaysia,mys,2000,2841,Malaysia,asia,east_asia_pacific,east_asia_pacific,g77,2.5,112.5,17/9/1957,East Asia & Pacific,Upper middle income,Fat share,0.2716156282998944
Malaysia,mys,2001,2819,Malaysia,asia,east_asia_pacific,east_asia_pacific,g77,2.5,112.5,17/9/1957,East Asia & Pacific,Upper middle income,Fat share,0.27459737495565806
Malaysia,mys,2002,2774,Malaysia,asia,east_asia_pacific,east_asia_pacific,g77,2.5,112.5,17/9/1957,East Asia & Pacific,Upper middle income,Fat share,0.2817447728911319
Malaysia,mys,2003,2794,Malaysia,asia,east_asia_pacific,east_asia_pacific,g77,2.5,112.5,17/9/1957,East Asia & Pacific,Upper middle income,Fat share,0.27583035075161055
Malaysia,mys,2004,2828,Malaysia,asia,east_asia_pacific,east_asia_pacific,g77,2.5,112.5,17/9/1957,East Asia & Pacific,Upper middle income,Fat share,0.2791973125884017
Malaysia,mys,2005,2792,Malaysia,asia,east_asia_pacific,east_asia_pacific,g77,2.5,112.5,17/9/1957,East Asia & Pacific,Upper middle income,Fat share,0.2743194842406877
Malaysia,mys,2006,2809,Malaysia,asia,east_asia_pacific,east_asia_pacific,g77,2.5,112.5,17/9/1957,East Asia & Pacific,Upper middle income,Fat share,0.26833392666429334
Malaysia,mys,2007,2838,Malaysia,asia,east_asia_pacific,east_asia_pacific,g77,2.5,112.5,17/9/1957,East Asia & Pacific,Upper middle income,Fat share,0.26584566596194503
Malaysia,mys,2008,2787,Malaysia,asia,east_asia_pacific,east_asia_pacific,g77,2.5,112.5,17/9/1957,East Asia & Pacific,Upper middle income,Fat share,0.27145317545748116
Malaysia,mys,2009,2839,Malaysia,asia,east_asia_pacific,east_asia_pacific,g77,2.5,112.5,17/9/1957,East Asia & Pacific,Upper middle income,Fat share,0.2667347657625925
Malaysia,mys,2010,2876,Malaysia,asia,east_asia_pacific,east_asia_pacific,g77,2.5,112.5,17/9/1957,East Asia & Pacific,Upper middle income,Fat share,0.2764464534075104
Malaysia,mys,2011,2889,Malaysia,asia,east_asia_pacific,east_asia_pacific,g77,2.5,112.5,17/9/1957,East Asia & Pacific,Upper middle income,Fat share,0.274797507788162
Malaysia,mys,2012,2901,Malaysia,asia,east_asia_pacific,east_asia_pacific,g77,2.5,112.5,17/9/1957,East Asia & Pacific,Upper middle income,Fat share,0.2757083764219235
Malaysia,mys,2013,2916,Malaysia,asia,east_asia_pacific,east_asia_pacific,g77,2.5,112.5,17/9/1957,East Asia & Pacific,Upper middle income,Fat share,0.2769753086419753
Maldives,mdv,1990,2290,Maldives,asia,asia_west,south_asia,g77,3.2,73,21/9/1965,South Asia,Upper middle income,Fat share,0.1703711790393013
Maldives,mdv,1991,2368,Maldives,asia,asia_west,south_asia,g77,3.2,73,21/9/1965,South Asia,Upper middle income,Fat share,0.17247466216216217
Maldives,mdv,1992,2365,Maldives,asia,asia_west,south_asia,g77,3.2,73,21/9/1965,South Asia,Upper middle income,Fat share,0.17984778012684988
Maldives,mdv,1993,2415,Maldives,asia,asia_west,south_asia,g77,3.2,73,21/9/1965,South Asia,Upper middle income,Fat share,0.18525465838509317
Maldives,mdv,1994,2515,Maldives,asia,asia_west,south_asia,g77,3.2,73,21/9/1965,South Asia,Upper middle income,Fat share,0.1811093439363817
Maldives,mdv,1995,2421,Maldives,asia,asia_west,south_asia,g77,3.2,73,21/9/1965,South Asia,Upper middle income,Fat share,0.18382899628252788
Maldives,mdv,1996,2423,Maldives,asia,asia_west,south_asia,g77,3.2,73,21/9/1965,South Asia,Upper middle income,Fat share,0.18772595955427157
Maldives,mdv,1997,2399,Maldives,asia,asia_west,south_asia,g77,3.2,73,21/9/1965,South Asia,Upper middle income,Fat share,0.20003334722801167
Maldives,mdv,1998,2428,Maldives,asia,asia_west,south_asia,g77,3.2,73,21/9/1965,South Asia,Upper middle income,Fat share,0.21421334431630973
Maldives,mdv,1999,2484,Maldives,asia,asia_west,south_asia,g77,3.2,73,21/9/1965,South Asia,Upper middle income,Fat share,0.21605072463768113
Maldives,mdv,2000,2435,Maldives,asia,asia_west,south_asia,g77,3.2,73,21/9/1965,South Asia,Upper middle income,Fat share,0.22139630390143739
Maldives,mdv,2001,2475,Maldives,asia,asia_west,south_asia,g77,3.2,73,21/9/1965,South Asia,Upper middle income,Fat share,0.2210181818181818
Maldives,mdv,2002,2500,Maldives,asia,asia_west,south_asia,g77,3.2,73,21/9/1965,South Asia,Upper middle income,Fat share,0.222228
Maldives,mdv,2003,2399,Maldives,asia,asia_west,south_asia,g77,3.2,73,21/9/1965,South Asia,Upper middle income,Fat share,0.22025427261358899
Maldives,mdv,2004,2440,Maldives,asia,asia_west,south_asia,g77,3.2,73,21/9/1965,South Asia,Upper middle income,Fat share,0.22507377049180327
Maldives,mdv,2005,2459,Maldives,asia,asia_west,south_asia,g77,3.2,73,21/9/1965,South Asia,Upper middle income,Fat share,0.2152826352175681
Maldives,mdv,2006,2388,Maldives,asia,asia_west,south_asia,g77,3.2,73,21/9/1965,South Asia,Upper middle income,Fat share,0.21048994974874372
Maldives,mdv,2007,2494,Maldives,asia,asia_west,south_asia,g77,3.2,73,21/9/1965,South Asia,Upper middle income,Fat share,0.21749398556535685
Maldives,mdv,2008,2554,Maldives,asia,asia_west,south_asia,g77,3.2,73,21/9/1965,South Asia,Upper middle income,Fat share,0.21608457321848082
Maldives,mdv,2009,2602,Maldives,asia,asia_west,south_asia,g77,3.2,73,21/9/1965,South Asia,Upper middle income,Fat share,0.21386241352805535
Maldives,mdv,2010,2718,Maldives,asia,asia_west,south_asia,g77,3.2,73,21/9/1965,South Asia,Upper middle income,Fat share,0.2214569536423841
Maldives,mdv,2011,2750,Maldives,asia,asia_west,south_asia,g77,3.2,73,21/9/1965,South Asia,Upper middle income,Fat share,0.21858545454545455
Maldives,mdv,2012,2712,Maldives,asia,asia_west,south_asia,g77,3.2,73,21/9/1965,South Asia,Upper middle income,Fat share,0.19397123893805307
Maldives,mdv,2013,2732,Maldives,asia,asia_west,south_asia,g77,3.2,73,21/9/1965,South Asia,Upper middle income,Fat share,0.20793557833089313
Mali,mli,1990,2400,Mali,africa,africa_sub_saharan,sub_saharan_africa,g77,18,-2,28/9/1960,Sub-Saharan Africa,Low income,Fat share,0.2127
Mali,mli,1991,2372,Mali,africa,africa_sub_saharan,sub_saharan_africa,g77,18,-2,28/9/1960,Sub-Saharan Africa,Low income,Fat share,0.2158178752107926
Mali,mli,1992,2355,Mali,africa,africa_sub_saharan,sub_saharan_africa,g77,18,-2,28/9/1960,Sub-Saharan Africa,Low income,Fat share,0.19521019108280255
Mali,mli,1993,2346,Mali,africa,africa_sub_saharan,sub_saharan_africa,g77,18,-2,28/9/1960,Sub-Saharan Africa,Low income,Fat share,0.19430946291560103
Mali,mli,1994,2331,Mali,africa,africa_sub_saharan,sub_saharan_africa,g77,18,-2,28/9/1960,Sub-Saharan Africa,Low income,Fat share,0.21687258687258687
Mali,mli,1995,2340,Mali,africa,africa_sub_saharan,sub_saharan_africa,g77,18,-2,28/9/1960,Sub-Saharan Africa,Low income,Fat share,0.19026923076923077
Mali,mli,1996,2373,Mali,africa,africa_sub_saharan,sub_saharan_africa,g77,18,-2,28/9/1960,Sub-Saharan Africa,Low income,Fat share,0.18140328697850822
Mali,mli,1997,2360,Mali,africa,africa_sub_saharan,sub_saharan_africa,g77,18,-2,28/9/1960,Sub-Saharan Africa,Low income,Fat share,0.20181355932203388
Mali,mli,1998,2427,Mali,africa,africa_sub_saharan,sub_saharan_africa,g77,18,-2,28/9/1960,Sub-Saharan Africa,Low income,Fat share,0.19550061804697158
Mali,mli,1999,2451,Mali,africa,africa_sub_saharan,sub_saharan_africa,g77,18,-2,28/9/1960,Sub-Saharan Africa,Low income,Fat share,0.1896205630354957
Mali,mli,2000,2451,Mali,africa,africa_sub_saharan,sub_saharan_africa,g77,18,-2,28/9/1960,Sub-Saharan Africa,Low income,Fat share,0.19017135862913098
Mali,mli,2001,2502,Mali,africa,africa_sub_saharan,sub_saharan_africa,g77,18,-2,28/9/1960,Sub-Saharan Africa,Low income,Fat share,0.20194244604316547
Mali,mli,2002,2498,Mali,africa,africa_sub_saharan,sub_saharan_africa,g77,18,-2,28/9/1960,Sub-Saharan Africa,Low income,Fat share,0.20554443554843876
Mali,mli,2003,2521,Mali,africa,africa_sub_saharan,sub_saharan_africa,g77,18,-2,28/9/1960,Sub-Saharan Africa,Low income,Fat share,0.20520428401428006
Mali,mli,2004,2540,Mali,africa,africa_sub_saharan,sub_saharan_africa,g77,18,-2,28/9/1960,Sub-Saharan Africa,Low income,Fat share,0.20597244094488187
Mali,mli,2005,2583,Mali,africa,africa_sub_saharan,sub_saharan_africa,g77,18,-2,28/9/1960,Sub-Saharan Africa,Low income,Fat share,0.20191637630662018
Mali,mli,2006,2654,Mali,africa,africa_sub_saharan,sub_saharan_africa,g77,18,-2,28/9/1960,Sub-Saharan Africa,Low income,Fat share,0.20343255463451393
Mali,mli,2007,2722,Mali,africa,africa_sub_saharan,sub_saharan_africa,g77,18,-2,28/9/1960,Sub-Saharan Africa,Low income,Fat share,0.19954077883908888
Mali,mli,2008,2777,Mali,africa,africa_sub_saharan,sub_saharan_africa,g77,18,-2,28/9/1960,Sub-Saharan Africa,Low income,Fat share,0.20177889809146562
Mali,mli,2009,2831,Mali,africa,africa_sub_saharan,sub_saharan_africa,g77,18,-2,28/9/1960,Sub-Saharan Africa,Low income,Fat share,0.20219003885552808
Mali,mli,2010,2813,Mali,africa,africa_sub_saharan,sub_saharan_africa,g77,18,-2,28/9/1960,Sub-Saharan Africa,Low income,Fat share,0.19481336651261996
Mali,mli,2011,2832,Mali,africa,africa_sub_saharan,sub_saharan_africa,g77,18,-2,28/9/1960,Sub-Saharan Africa,Low income,Fat share,0.19887711864406782
Mali,mli,2012,2860,Mali,africa,africa_sub_saharan,sub_saharan_africa,g77,18,-2,28/9/1960,Sub-Saharan Africa,Low income,Fat share,0.191013986013986
Mali,mli,2013,2890,Mali,africa,africa_sub_saharan,sub_saharan_africa,g77,18,-2,28/9/1960,Sub-Saharan Africa,Low income,Fat share,0.19989965397923876
Malta,mlt,1990,3020,Malta,europe,europe_west,europe_central_asia,others,35.91667,14.43333,1/12/1964,Middle East & North Africa,High income,Fat share,0.3104701986754967
Malta,mlt,1991,3160,Malta,europe,europe_west,europe_central_asia,others,35.91667,14.43333,1/12/1964,Middle East & North Africa,High income,Fat share,0.3153987341772152
Malta,mlt,1992,3129,Malta,europe,europe_west,europe_central_asia,others,35.91667,14.43333,1/12/1964,Middle East & North Africa,High income,Fat share,0.3135762224352828
Malta,mlt,1993,3125,Malta,europe,europe_west,europe_central_asia,others,35.91667,14.43333,1/12/1964,Middle East & North Africa,High income,Fat share,0.2996352
Malta,mlt,1994,3163,Malta,europe,europe_west,europe_central_asia,others,35.91667,14.43333,1/12/1964,Middle East & North Africa,High income,Fat share,0.2741542839076826
Malta,mlt,1995,3276,Malta,europe,europe_west,europe_central_asia,others,35.91667,14.43333,1/12/1964,Middle East & North Africa,High income,Fat share,0.2978571428571429
Malta,mlt,1996,3293,Malta,europe,europe_west,europe_central_asia,others,35.91667,14.43333,1/12/1964,Middle East & North Africa,High income,Fat share,0.2940783480109323
Malta,mlt,1997,3302,Malta,europe,europe_west,europe_central_asia,others,35.91667,14.43333,1/12/1964,Middle East & North Africa,High income,Fat share,0.2916959418534222
Malta,mlt,1998,3350,Malta,europe,europe_west,europe_central_asia,others,35.91667,14.43333,1/12/1964,Middle East & North Africa,High income,Fat share,0.29068656716417907
Malta,mlt,1999,3374,Malta,europe,europe_west,europe_central_asia,others,35.91667,14.43333,1/12/1964,Middle East & North Africa,High income,Fat share,0.2889922940130409
Malta,mlt,2000,3331,Malta,europe,europe_west,europe_central_asia,others,35.91667,14.43333,1/12/1964,Middle East & North Africa,High income,Fat share,0.2876973881717202
Malta,mlt,2001,3342,Malta,europe,europe_west,europe_central_asia,others,35.91667,14.43333,1/12/1964,Middle East & North Africa,High income,Fat share,0.2953411131059246
Malta,mlt,2002,3343,Malta,europe,europe_west,europe_central_asia,others,35.91667,14.43333,1/12/1964,Middle East & North Africa,High income,Fat share,0.28039186359557283
Malta,mlt,2003,3369,Malta,europe,europe_west,europe_central_asia,others,35.91667,14.43333,1/12/1964,Middle East & North Africa,High income,Fat share,0.2798842386464826
Malta,mlt,2004,3372,Malta,europe,europe_west,europe_central_asia,others,35.91667,14.43333,1/12/1964,Middle East & North Africa,High income,Fat share,0.2899377224199288
Malta,mlt,2005,3369,Malta,europe,europe_west,europe_central_asia,others,35.91667,14.43333,1/12/1964,Middle East & North Africa,High income,Fat share,0.28298308103294745
Malta,mlt,2006,3368,Malta,europe,europe_west,europe_central_asia,others,35.91667,14.43333,1/12/1964,Middle East & North Africa,High income,Fat share,0.29733669833729215
Malta,mlt,2007,3370,Malta,europe,europe_west,europe_central_asia,others,35.91667,14.43333,1/12/1964,Middle East & North Africa,High income,Fat share,0.2920059347181009
Malta,mlt,2008,3371,Malta,europe,europe_west,europe_central_asia,others,35.91667,14.43333,1/12/1964,Middle East & North Africa,High income,Fat share,0.2969919905072679
Malta,mlt,2009,3379,Malta,europe,europe_west,europe_central_asia,others,35.91667,14.43333,1/12/1964,Middle East & North Africa,High income,Fat share,0.29477064220183485
Malta,mlt,2010,3387,Malta,europe,europe_west,europe_central_asia,others,35.91667,14.43333,1/12/1964,Middle East & North Africa,High income,Fat share,0.30868910540301153
Malta,mlt,2011,3374,Malta,europe,europe_west,europe_central_asia,others,35.91667,14.43333,1/12/1964,Middle East & North Africa,High income,Fat share,0.3040367516301126
Malta,mlt,2012,3381,Malta,europe,europe_west,europe_central_asia,others,35.91667,14.43333,1/12/1964,Middle East & North Africa,High income,Fat share,0.3114463176574978
Malta,mlt,2013,3378,Malta,europe,europe_west,europe_central_asia,others,35.91667,14.43333,1/12/1964,Middle East & North Africa,High income,Fat share,0.3094582593250444
Mauritania,mrt,1990,2497,Mauritania,africa,africa_sub_saharan,sub_saharan_africa,g77,20.25,-10.5,27/10/1961,Sub-Saharan Africa,Lower middle income,Fat share,0.23089307168602322
Mauritania,mrt,1991,2518,Mauritania,africa,africa_sub_saharan,sub_saharan_africa,g77,20.25,-10.5,27/10/1961,Sub-Saharan Africa,Lower middle income,Fat share,0.21291898332009532
Mauritania,mrt,1992,2539,Mauritania,africa,africa_sub_saharan,sub_saharan_africa,g77,20.25,-10.5,27/10/1961,Sub-Saharan Africa,Lower middle income,Fat share,0.23263883418668765
Mauritania,mrt,1993,2602,Mauritania,africa,africa_sub_saharan,sub_saharan_africa,g77,20.25,-10.5,27/10/1961,Sub-Saharan Africa,Lower middle income,Fat share,0.2207455803228286
Mauritania,mrt,1994,2530,Mauritania,africa,africa_sub_saharan,sub_saharan_africa,g77,20.25,-10.5,27/10/1961,Sub-Saharan Africa,Lower middle income,Fat share,0.2135810276679842
Mauritania,mrt,1995,2575,Mauritania,africa,africa_sub_saharan,sub_saharan_africa,g77,20.25,-10.5,27/10/1961,Sub-Saharan Africa,Lower middle income,Fat share,0.23043495145631068
Mauritania,mrt,1996,2603,Mauritania,africa,africa_sub_saharan,sub_saharan_africa,g77,20.25,-10.5,27/10/1961,Sub-Saharan Africa,Lower middle income,Fat share,0.2328659239339224
Mauritania,mrt,1997,2622,Mauritania,africa,africa_sub_saharan,sub_saharan_africa,g77,20.25,-10.5,27/10/1961,Sub-Saharan Africa,Lower middle income,Fat share,0.21566361556064073
Mauritania,mrt,1998,2655,Mauritania,africa,africa_sub_saharan,sub_saharan_africa,g77,20.25,-10.5,27/10/1961,Sub-Saharan Africa,Lower middle income,Fat share,0.211864406779661
